asli,translate
Sinus Rhytm : 75 x/mnt,Sinus Rhytm : 75 x/mnt
Sinus Rhytm + LAD,Sinus Rhytm + LAD
Sinus Rhytm : 79 x/mnt,Sinus Rhytm : 79 x/mnt
"Cor tidak membesar (CTR<50%)
Aorta elongation 
Mediastinum tidak melebar
Trakea di tengah 
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru 

Skeletal intak & jaringan lunak tampak b","Result 
Comparison : none

Heart is normal in size with cardiothoracic in ratio of less than 50%
Aorta elongation 
No observable abnormality of the mediastinum
Trachea is located at midline
Lungs:
Hili are normal
Bronchovascular markings on Both lungs are"
"Aorta elongation 
Cor dan pulmo saat ini tak tampak kelainan","Aorta elongation 
No radiologi abnormality on Both lungs and heart"
"Cor tidak membesar (CTR <50%)
Aorta elongation 
Mediastinum tidak melebar
Trakea di tengah
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru 

Skeletal intak dan jaringan lunak tampak","Result 
Comparison : none

Heart is normal in size with cardiothoracic in ratio of less than 50%
Aorta elongation 
No observable abnormality of the mediastinum
Trachea is located at midline
Lungs:
Hili are normal
Bronchovascular markings on Both lungs are"
"Cor sedikit membesar
Aorta elongation 
Mediastinum tidak melebar
Trakea di tengah 
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru 

Skeletal intak & jaringan lunak tampak baik

","Result 
Comparison : none

Heart is mild enlarge
Aorta elongation 
No observable abnormality of the mediastinum
Trachea is located at midline
Lungs:
Hili are normal
Bronchovascular markings on Both lungs are normal
No observable infiltrate nor nodule on B"
"Kardiomegali ringan dengan Aorta elongation 
pulmo saat ini tak tampak kelainan","Mild cardiomegaly and Aorta elongation 
No radiologi abnormality on Both lungs"
"Cor sedikit membesar 
Mediastinum tidak melebar
Trakea di tengah 
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru 

Skeletal intak & jaringan lunak tampak baik

","Result 
Comparison : none

Heart is mild enlarge
No observable abnormality of the mediastinum
Trachea is located at midline
Lungs:
Hili are normal
Bronchovascular markings on Both lungs are normal
No observable infiltrate nor nodule on Both lungs
Costophr"
"Kardiomegali ringan
pulmo saat ini tak tampak kelainan","Mild cardiomegaly
No radiologi abnormality on Both lungs"
"Sinus Rhytm, HR : 65 x/mnt","Sinus Rhytm, HR : 65x/mnt"
T Flat V5-6 III aVF,T Flat V5-6 III aVF
Iskemik Inferolateral,Iskemik Inferolateral
"Q Wave II, III aVF","Q Wave II, III aVF"
Susp OMI Inferior,Susp OMI Inferior
"Sinus Rhytm, HR : 86 x/mnt","Sinus Rhytm, HR : 86 x/mnt"
"Sinus Rhytm, HR : 89 x/mnt","Sinus Rhytm, HR : 89 x/mnt"
"Sinus Rhytm, HR : 88 x/mnt","Sinus Rhytm, HR : 88 x/mnt"
"Q Wave III, aVF V1-2","Q Wave III, aVF V1-2"
"OMI Inferoseptal
LPHB",OMI Inferoseptal + LPHB
"Sinus Rhytm, HR : 93 x/mnt","Sinus Rhytm, HR : 93 x/mnt"
"Sinus Rhytm, HR : 63 x/mnt","Sinus Rhythm, HR : 63 x/mnt"
"Cor tidak membesar
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru 
Tampak opasitas linier di suprahiler sampai apeks kanan","Result Comparison : none

Heart is normal in size with cardiothoracic in ratio of less than 50%
No observable abnormality of the mediastinum
Trachea is located at midline
Lungs:
Hili are normal
Bronchovascular markings on Both lungs are normal 
No infiltr"
"Opasitas linier di suprahiler sampai apeks kanan dd/ artefak?, fibrosis? 
Tidak tampak infiltrat di kedua paru
Cor saat ini tak tampak kelainan","Linier opacities at the right apex and suprahiler e.c dd/ (1) artefact? (2) lung fibrotic
No infiltrate at the both lung
No cardiomegaly"
"Sinus Bradikardia, HR : 52x/mnt","Sinus Bradicardia, HR : 52 x/mnt"
Sinus Rhytm : 71 x/mnt,"Sinus Rhythm, HR : 71 x/mnt"
Sinus Rhytm : 60 x/mnt,"Sinus Rhythm, HR : 60 x/mnt"
"Sinus Rhytm, HR : 70 x/mnt","Sinus Rhythm, HR : 70 x/mnt"
Normal Carotic Artery,"Left Carotid Artery :
CCA : CIMT 0.65 mm, plaque (-)
Bulbus : Normal flow (+), stetonic (-), clafication (-), plaque (-)
ICA, ECA : Normal flow (+), plaque (-)

Right Carotid Artery :
CCA : CIMT 0.72 mm, plaque (-)
Bulbus : Normal flow (+), stetonic (-), "
166 cm / 62 kg,166 cm / 62 kg
09 menit 34 detik,09 minute 34 seconds
"Sinus Rhytm, HR : 63  x/mnt","Sinus Rhythm, HR : 63 x/mnt"
"Hepar :	bentuk dan ukuran normal. Tepi reguler. Echostruktur parenkim homogen normal. Tidak tampak lesi fokal / SOL / nodul. Sistem bilier intrahepatik tidak melebar. Vaskuler nomal. 
Tidak tampak efusi pleura maupun ascites.

Kandung empedu : struktur ti","Liver: normal shape and size. Regular edge. Normal homogeneous parenchymal echostructure. No focal lesions / SOL / nodules were seen. The intrahepatic biliary system is not dilated. Normal vascular.
No pleural effusion or ascites was seen.

Gallbladder: s"
"Multipel kista simpleks di kedua ginjal. 
Hipertrofi prostat DD/ BPH. 
Suspek cystitis.  
Struktur kandung empedu tidak tervisualisasi, riwayat post kolesistektomi.
Tidak tampak kelainan radiologis pada organ-organ intraabdomen lainnya.

","Multiple simple cysts in both kidneys.
Prostate hypertrophy DD/BPH.
Suspected cystitis.
Gallbladder structure not visualized, history post cholecystectomy.
No radiological abnormalities were seen in other intra-abdominal organs."
"Thyroid kanan :
Ukuran normal +/- 4,3 x 1,7 x 1,3 cm. Tepi reguler. Echostruktur parenkim baik, tidak tampak nodul / lesi fokal maupun kalsifikasi.

Thyroid kiri :
Ukuran normal +/- 4,1 x 1,6 x 1,3 cm. Tepi reguler. Echostruktur parenkim baik, tidak tampa","Right thyroid:
Normal size +/- 4.3 x 1.7 x 1.3 cm. Regular edge. Parenchymal echogenicity is good, no focal nodules/lesions or calcifications are visible.

Left thyroid:
Normal size +/- 4.1 x 1.6 x 1.3 cm. Regular edge. Parenchymal echogenicity is good, n"
Tidak tampak kelainan radiologis pada thyroid bilateral.,"There were no visible abnormalities or enlargement of the regional neck lymph nodes.
There were no abnormalities in the bilateral thyroid."
Hipertensi Stadium II,170/90 mmHg
"Diet rendah garam dan cek tekanan darah secara teratur, konsultasi ke dokter Sp.Penyakit Dalam",Hypertension Stadium II
"Sinus Bradikardia, HR : 53 x/mnt","Sinus Bradicardia, HR : 53 x/mnt"
"Sinus Rhytm, HR : 100 x/mnt","Sinus Rhytm, HR : 100x/mnt"
"T inverted III, aVF V1-V3","T inverted III, aVF V1-V3"
Non spesifik T changes,Non spesifik T changes
Konsultasi ke dr Sp.JP,Consult a cardiologist
"Kutis dan subkutis baik. Jaringan fibroglanduler normal. Pada seluruh kuadran payudara tidak tampak lesi fokal solid/ kistik. Tidak tampak kelainan pada jaringan lunak retromammae. Tidak tampak pembesaran KGB aksila bilateral.
","Cutaneous and subcutaneous tissue are within normal limit.
Fibroglandular structure shows no abnormality.
No pathologic lesion seen at both breasts.
No calcification observed.
No enlargement of axillary lymph nodes."
Tidak tampak kelainan pada USG payudara .,No abnormality found in both breast and axilla.
Astigmatisme ODS,Astigmatisme ODS
Astigmatisme ODS,Astigmatisme ODS
pro SC class 1,pro SC kelas 1
"Astigmatisme ODS
High Myopia Astigmatisme","Astigmatisme ODS
High Myopia Astigmatisme"
"Besar bentuk dalam batas normal, permukaan rata, struktur ekho tidak meningkat, homogen, Tidak tampak SOL/lesi fokal. Struktur vaskuler dan bilier intrahepatik tidak melebar. ","Liver normal shape and size. 
Normal homogeneous parenchymal echostructure. 
No focal lesions / SOL / nodule were seen. 
The intrahepatic biliary system is not dilated. 
Normal hepatic vasculature. 
Neither pleural effusion nor ascites was seen. "
Tidak tampak kelainan. ,"Gallbladder  normal shape and size, the walls are not thickened. 
There were no visible lesions / gallstones. "
Tidak tampak kelainan. ,"Pancreas  normal shape and size. 
Normal homogeneous parenchymal echostructure. 
No focal lesions / SOL were seen. 
The pancreatic duct is not dilated."
Tidak tampak kelainan. ,"Spleen normal size, contour and parenchymal echostructure. 
No focal lesions / SOL were seen. "
Aorta dan paraaorta Tidak tampak kelainan. ,"Normal shape and caliber. 
No visible paraaortic lymph nodes enlargement. "
Tidak tampak kelainan radiologis pada organ-organ intraabdomen.,No radiological abnormalities were seen in the intra-abdominal and pelvic organs.
"Dinding tidak menebal, tidak tampak lesi fokal.",Normal shape and size. The walls are not thickened. No lesions focal / urinary stone were seen. 
"pro OD : 38.48
pro filling : 36","pro OD : 38.48
pro filling : 36"
"pro OD : 38.48
pro filling : 36","pro OD : 38.48
pro filling : 36"
No abnormalities,No abnormalities
No abnormalities,No abnormalities
"Pro ekso 15, 18, 38
Pro filling 36","Pro ekso 15, 18, 38
Pro filling 36"
"Pro ekso 15, 18, 38
Pro filling 36","Pro ekso 15, 18, 38
Pro filling 36"
"pro filling 38, pro scalling kelas II","pro filling 38, pro scalling class II"
"pro filling 38, pro scalling kelas II","pro filling 38, pro scalling class II"
"Kutis dan subkutis baik. Jaringan fibroglanduler normal. Pada seluruh kuadran payudara tidak tampak lesi fokal solid/ kistik. Tidak tampak kelainan pada jaringan lunak retromammae. Tidak tampak pembesaran KGB aksila bilateral.

","Cutaneous and subcutaneous tissue are within normal limit.
Fibroglandular structure shows no abnormality.
No pathologic lesion seen at both breasts.
No calcification observed.
No enlargement of axillary lymph nodes."
Tidak tampak kelainan pada USG payudara .,No abnormality found in both breast and axilla.
"Hepar besar bentuk dalam batas normal, permukaan rata, struktur ekho tidak meningkat, homogen, Tidak tampak SOL/lesi fokal. Struktur vaskuler dan bilier intrahepatik tidak melebar. ","Liver normal shape and size. 
Normal homogeneous parenchymal echostructure. 
No focal lesions / SOL / nodule were seen. 
The intrahepatic biliary system is not dilated. 
Normal hepatic vasculature. 
Neither pleural effusion nor ascites were seen. "
Tidak tampak kelainan.,"Gallbladder  normal shape and size, wall not thickened.
There were no visible lesions / gallstones. "
Tidak tampak kelainan.,"Spleen normal in size, contour and parenchymal echostructure. 
No focal lesions / SOL were seen. 
"
 Aorta dan paraaorta Tidak tampak kelainan. ,"Normal shape and caliber. 
No visible paraaortic lymph nodes enlargement. "
" Kedua ginjal besar bentuk dalam batas normal, pelviokalises tidak melebar.","Normal shape and size. 
Well differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Prostat ukuran normal, tidak tampak lesi fokal.

","Normal size, estimated volume cc. 
Normal parenchymal echostructure. 
No focal lessions / SOL were seen."
Tidak tampak kelainan radiologis pada organ-organ intraabdomen.,No radiological abnormalities were found in the intra-abdominal and pelvic organs.
"Vesika urinaria dinding tidak menebal, tidak tampak lesi fokal. ",Normal shape and size. The wall are not thickened. No focal lesions / urinary stone were seen. 
"Hepar besar bentuk dalam batas normal, permukaan rata, struktur ekho tidak meningkat, homogen, Tidak tampak SOL/lesi fokal. Struktur vaskuler dan bilier intrahepatik tidak melebar. ","Liver normal shape and size. 
Normal homogeneous parenchymal echostructure. 
There was hyperechoic lesion with posterior acoustic shadow in inraluminal of gallbladder with diameter 0,9 cm.
The intrahepatic biliary system is not dilated. 
Normal hepatic va"
"Kandung empedu tampak lesi hiperekoik dengan posterior acoustic shadow diameter 0,9 cm. ","Gallbladder  normal shape and size, wall not thickened.
There were no visible lesions / gallstones. "
Tidak tampak kelainan.,"Normal shape and caliber. 
No visible paraaortic lymph nodes enlargement. "
"Kedua ginjal besar bentuk dalam batas normal, pelviokalises tidak melebar. ","Normal shape and size. 
Well differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Kolelithiasis. 
Tidak tampak kelainan pada organ intraabdominal lainnya.",Cholelithiasis. No radiological abnormalities were found in other intra-abdominal and pelvic organs.
"Hepar besar bentuk dalam batas normal, permukaan rata, struktur ekho meningkat homogen, Tidak tampak SOL/lesi fokal. Struktur vaskuler dan bilier intrahepatik tidak melebar. ","Liver normal shape and size. 
Liver parenchyma homogeously increase with well defined echostructure.
No focal lesions / SOL / nodule were seen. 
The intrahepatic biliary system is not dilated. 
Normal hepatic vasculature. 
Neither pleural effusion nor asc"
 Tampak pembesaran prostat dengan estimasi volume 55 cc.,"Normal size, estimated volume 55 cc. 
Normal parenchymal echostructure. 
No focal lessions / SOL were seen."
"Fatty liver. 
Kaliektasis ginjal kiri. Hipertrofi prostat.","Fatty liver.
Mild calyectasis of left kidney.
Prostate hypertrophy."
"Prostat ukuran normal, tidak tampak lesi fokal.

","Normal size, estimated volume 17.87 cc. 
Normal parenchymal echostructure. 
No focal lessions / SOL were seen."
" Vesika urinaria dinding tidak menebal, tidak tampak lesi fokal. ",Normal shape and size. The wall are not thickened. No focal lesions / urinary stone were seen. 
"Hepar besar bentuk dalam batas normal, permukaan rata, struktur ekho meningkat homogen, Tidak tampak SOL/lesi fokal. Struktur vaskuler dan bilier intrahepatik tidak melebar.","Liver normal shape and size. 
Liver parenchyma homogenously increase with well defined echostructure.
No focal lesions / SOL / nodule were seen. 
The intrahepatic biliary system is not dilated. 
Normal hepatic vasculature. 
Neither pleural effusion nor as"
Kedua ginjal besar bentuk dalam batas normal. ,"Normal shape and size. 
Well differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Tampak pembesaran prostat dengan estimasi volume 36 cc.
","Normal size, estimated volume 36 cc. 
Normal parenchymal echostructure. 
No focal lessions / SOL were seen."
"Fatty liver. 
Hipertrofi prostat.","Fatty liver.
Prostate hypertrophy."
 Kedua ginjal besar bentuk dalam batas normal. Tampak pelebaran ringan sistem pelviokalises ginjal kiri.,"Normal shape and size. 
Well differentiation of cortex and medulla. 
The pelvicalyceal system is not dilated. 
No focal lesions / urinary stone were seen. "
"Prostat ukuran normal, tidak tampak lesi fokal.
","Normal size.
Normal parenchymal echostructure. 
No focal lessions / SOL were seen."
"Fatty liver. 
Tidak tampak kelainan radiologis intraabdomen lainnya.",Fatty liver. No radiological abnormalities were found in other intra-abdominal and pelvic organs.
"Cor tidak membesar, aorta elongatio 
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru  

","The heart is normal in shape and size, elongation aorta
Both sinus and hemidiaphragm are normal
Lungs are clear with normal bronchovascular markings.
There is no infiltrate of both lung
 
"
"Aorta elongatio 
Cor dan pulmo saat ini tak tampak kelainan","Elongation aorta
Heart and lungs are within normal limit"
"Cor tidak membesar
Sinuses tajam dan diafragma normal

Pulmo:
Hili normal
Corakan bronkovaskuler normal
Tidak tampak infiltrat di kedua paru  

Skeletal : tampak lateralisasi vert thorakalis

","The heart is normal in shape and size
Both sinus and hemidiaphragm are normal
Lungs are clear with normal bronchovascular markings.
There is no infiltrate of both lung
Bones : lateralisation of thoracal vert 
 
"
"Cor dan pulmo saat ini tak tampak kelainan
Lateralisasi vert thorakalis","Heart and lungs are within normal limit
Lateralisation of thoracal vert"
"pro OD 18, 48
pro felling 37,47
pro scalling RA + RB","pro OD 18, 48
pro felling 37,47
pro scalling RA + RB"
"pro felling 27,37,36,46,47","pro felling 27,37,36,46,47"
anisometrop myopia,anisometrop myopia
myopia minimum ODS,myopia minimum ODS
"pro scalling kelas II
pro ekso 24","pro scalling kelas II
pro ekso 24"
pro scalling kelas II,pro scalling class II
pro scalling kelas II,pro scalling class II
160 cm / 58  kg,160 cm / 58 kg
12 menit 36 detik,12 minutes 36 seconds
Perubahan ST segmen tak bermakna,Persistent ST Meaningless Segmental
"Sinus Rhytm, HR : 68 x/mnt","Sinus Rhytm , HR : 68 x/mnt"
164 cm / 67 kg,164 cm / 67 kg
07 menit 34 detik,07 minutes 34 seconds
Perubahan ST segmental tak bermakna,ST - T changes are not significant
164 cm / 58 kg,164 cm / 58 kg
08 menit 53 detik,08 minutes 53 seconds
"Sinus Takikardia HR : 110 x/mnt 
T inverted II, III aVF V3 - V6","Sinus Tachycardia, HR : 110 x/mnt
T Inverted II, III, aVF, V3-V6"
Perubahan ST segmental tak bermakna,Persistent ST Meaningless Segmental
170 cm / 84 kg,170 cm / 84 kg 
08 menit 06 detik,08 minutes 06 seconds
174 cm / 101 kg,174 cm / 101 kg 
08 menit 09 detik,08 minutes 09 seconds
160 cm / 50 kg,160 cm / 50 kg 
09 menit 59 detik,09 minutes 59 seconds
"T inverted II, III aVF","T inverted II, III avF"
157 cm / 71 kg,157 cm / 71 kg 
09 menit 43 detik,09 minutes 43 seconds
153 cm / 70 kg,153 cm / 70 kg 
09 menit 08 detik,09 minutes 08 seconds
"pro filling 15,46,47
pro exo 85
pro scalling class III","pro filling 15,46,47
pro exo 85
pro scalling class III"
Mild hearing los,Mild hearing loss
Moderate Hearing Loss,"Moderate Hearing Loss
"
"AD : Moderate Hearing Loss
AS : Normal Hearing","AD : Moderate Hearing Loss
AS : Normal Hearing"
"Hipermetropia  ODS
Presbyopia
Red and green (partial color blindness)","Hipermetropia  ODS
Presbyopia
Red and green (partial color blindness)"
high myopia ODS,high myopia ODS
mild hipermetropia OS,mild hipermetropia OS
pro scalling,pro scalling
"pro filling 47
pro scalling","pro filling 47
pro scalling"
"pro filling 18, 28, 46","pro filling 18, 28, 46"
pro filling 46,pro filling 46
"pro filling 36, 46","pro filling 36, 46"
"pro filling 16, 21, 25, 36, 35
pro exo 46
pro scaliing","pro filling 16, 21, 25, 36, 35
pro exo 46
pro scaliing"
